[2024-08-01 08:58:30] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-08-01 08:58:41] [class-ss-page.php:118] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x099.php
[2024-08-01 08:58:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 828
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e41b5276-Q6ZZOs.tmp
[2024-08-01 08:58:41] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x099.php?simply_static_page=298
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x099.php?simply_static_page=298
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x099.php
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e41b5276-Q6ZZOs.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x099.php
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-08-01 08:58:41] [class-ss-page.php:118] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ac.php
[2024-08-01 08:58:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 828
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e41b6b44-Z4esTQ.tmp
[2024-08-01 08:58:41] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ac.php?simply_static_page=299
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ac.php?simply_static_page=299
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ac.php
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e41b6b44-Z4esTQ.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ac.php
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-08-01 08:58:41] [class-ss-page.php:118] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x083.php
[2024-08-01 08:58:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 828
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e41b92e7-3wmzNi.tmp
[2024-08-01 08:58:41] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x083.php?simply_static_page=300
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x083.php?simply_static_page=300
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x083.php
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e41b92e7-3wmzNi.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x083.php
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-08-01 08:58:41] [class-ss-page.php:118] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-08-01 08:58:41] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 250 of 828 pages/files
[2024-08-01 08:58:41] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-08-01 08:58:41] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-08-01 08:58:41] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:69] Total pages: 828; Pages remaining: 528
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0bc.php
[2024-08-01 08:58:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 828
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e41bc35e-SQ7ZNy.tmp
[2024-08-01 08:58:41] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0bc.php?simply_static_page=301
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0bc.php?simply_static_page=301
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0bc.php
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e41bc35e-SQ7ZNy.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0bc.php
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-08-01 08:58:41] [class-ss-page.php:118] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ca.php
[2024-08-01 08:58:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 828
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e41be2ba-Exw9mD.tmp
[2024-08-01 08:58:41] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ca.php?simply_static_page=302
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ca.php?simply_static_page=302
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ca.php
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e41be2ba-Exw9mD.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x0ca.php
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-08-01 08:58:41] [class-ss-page.php:118] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x01e.php
[2024-08-01 08:58:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 828
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e41c06b7-OQjLD0.tmp
[2024-08-01 08:58:41] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x01e.php?simply_static_page=303
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x01e.php?simply_static_page=303
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x01e.php
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e41c06b7-OQjLD0.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x01e.php
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-08-01 08:58:41] [class-ss-page.php:118] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x08a.php
[2024-08-01 08:58:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 828
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e41c27bc-8DHY19.tmp
[2024-08-01 08:58:41] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x08a.php?simply_static_page=304
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x08a.php?simply_static_page=304
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x08a.php
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e41c27bc-8DHY19.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x08a.php
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-08-01 08:58:41] [class-ss-page.php:118] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x04d.php
[2024-08-01 08:58:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 828
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e41c4e4b-dhSfoW.tmp
[2024-08-01 08:58:41] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x04d.php?simply_static_page=305
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x04d.php?simply_static_page=305
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x04d.php
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e41c4e4b-dhSfoW.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x04d.php
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-08-01 08:58:41] [class-ss-page.php:118] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x066.php
[2024-08-01 08:58:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 828
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e41c6714-BiGCla.tmp
[2024-08-01 08:58:41] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x066.php?simply_static_page=306
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x066.php?simply_static_page=306
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x066.php
[2024-08-01 08:58:41] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e41c6714-BiGCla.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/wp-content/plugins/simply-static/vendor/voku/portable-ascii/src/voku/helper/data/x066.php
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-08-01 08:58:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
